iter	Passed	Remaining
999	63412	126824
1000	63473	126757
1001	63558	126737
1002	63595	126619
1003	63647	126534
1004	63703	126455
1005	63767	126394
1006	63806	126282
1007	63886	126251
1008	63933	126155
1009	63980	126061
1010	64047	126004
1011	64098	125917
1012	64155	125840
1013	64201	125744
1014	64265	125681
1015	64322	125605
1016	64388	125548
1017	64445	125472
1018	64508	125407
1019	64596	125393
1020	64663	125337
1021	64719	125258
1022	64780	125192
1023	64841	125123
1024	64917	125085
1025	64967	124995
1026	65032	124934
1027	65099	124878
1028	65139	124771
1029	65197	124698
1030	65234	124583
1031	65287	124501
1032	65337	124413
1033	65399	124347
1034	65465	124289
1035	65538	124244
1036	65598	124175
1037	65645	124081
1038	65704	124009
1039	65769	123950
1040	65821	123865
1041	65868	123771
1042	65921	123689
1043	65984	123626
1044	66041	123551
1045	66112	123502
1046	66172	123432
1047	66239	123376
1048	66306	123321
1049	66379	123277
1050	66427	123184
1051	66488	123116
1052	66549	123050
1053	66595	122955
1054	66640	122858
1055	66695	122780
1056	66752	122705
1057	66833	122676
1058	66880	122582
1059	66937	122507
1060	66995	122436
1061	67035	122330
1062	67087	122247
1063	67143	122170
1064	67193	122084
1065	67256	122021
1066	67312	121945
1067	67375	121882
1068	67432	121807
1069	67482	121720
1070	67530	121629
1071	67618	121612
1072	67677	121541
1073	67731	121462
1074	67804	121418
1075	67879	121374
1076	67926	121283
1077	67974	121193
1078	68011	121084
1079	68074	121021
1080	68137	120957
1081	68198	120891
1082	68249	120807
1083	68305	120732
1084	68380	120690
1085	68448	120636
1086	68526	120599
1087	68578	120515
1088	68636	120445
1089	68712	120403
1090	68767	120326
1091	68806	120221
1092	68887	120190
1093	68944	120116
1094	68999	120040
1095	69070	119990
1096	69132	119927
1097	69206	119882
1098	69265	119811
1099	69316	119728
1100	69368	119645
1101	69418	119560
1102	69495	119522
1103	69553	119450
1104	69608	119373
1105	69670	119308
1106	69729	119240
1107	69783	119161
1108	69853	119110
1109	69907	119032
1110	69954	118942
1111	69997	118845
1112	70043	118753
1113	70092	118665
1114	70152	118598
1115	70203	118516
1116	70258	118439
1117	70334	118398
1118	70390	118324
1119	70442	118243
1120	70505	118180
1121	70566	118114
1122	70642	118072
1123	70705	118010
1124	70761	117936
1125	70810	117849
