iter	Passed	Remaining
946	61113	132488
947	61183	132434
948	61264	132406
949	61322	132328
950	61373	132233
951	61422	132135
952	61482	132061
953	61558	132022
954	61609	131927
955	61657	131829
956	61737	131797
957	61805	131739
958	61872	131679
959	61946	131636
960	62037	131628
961	62089	131536
962	62144	131451
963	62241	131455
964	62287	131352
965	62330	131243
966	62390	131169
967	62458	131111
968	62523	131048
969	62580	130968
970	62646	130905
971	62717	130855
972	62784	130794
973	62837	130707
974	62920	130680
975	63012	130673
976	63085	130626
977	63145	130553
978	63214	130496
979	63309	130494
980	63389	130461
981	63467	130424
982	63535	130367
983	63593	130288
984	63641	130190
985	63721	130156
986	63783	130087
987	63848	130024
988	63891	129915
989	63941	129821
990	64000	129745
991	64047	129644
992	64110	129577
993	64173	129508
994	64222	129413
995	64275	129325
996	64336	129253
997	64400	129188
998	64459	129111
999	64519	129039
1000	64590	128987
1001	64643	128899
1002	64718	128856
1003	64782	128791
1004	64836	128704
1005	64920	128678
1006	64967	128581
1007	65049	128549
1008	65096	128450
1009	65156	128377
1010	65214	128300
1011	65270	128218
1012	65315	128115
1013	65369	128032
1014	65429	127958
1015	65474	127856
1016	65540	127795
1017	65601	127723
1018	65660	127647
1019	65720	127574
1020	65788	127517
1021	65843	127434
1022	65903	127362
1023	65955	127274
1024	66014	127199
1025	66076	127130
1026	66153	127089
1027	66231	127050
1028	66291	126977
1029	66367	126936
1030	66413	126836
1031	66456	126730
1032	66505	126637
1033	66556	126547
1034	66623	126487
1035	66685	126418
1036	66768	126390
1037	66831	126323
1038	66914	126293
1039	66971	126215
1040	67030	126140
1041	67104	126093
1042	67165	126023
1043	67220	125942
1044	67274	125857
1045	67340	125796
1046	67387	125699
1047	67442	125617
1048	67518	125575
1049	67567	125482
1050	67647	125447
1051	67709	125378
1052	67767	125303
1053	67826	125228
1054	67881	125146
1055	67922	125039
1056	67977	124958
1057	68052	124913
1058	68118	124852
1059	68161	124748
1060	68218	124670
1061	68284	124610
1062	68342	124533
1063	68396	124451
1064	68453	124373
1065	68514	124303
1066	68595	124268
1067	68670	124223
1068	68733	124156
1069	68802	124101
1070	68855	124017
1071	68920	123954
1072	68978	123878
1073	69031	123793
1074	69100	123737
1075	69151	123650
1076	69220	123594
1077	69274	123512
1078	69318	123410
1079	69364	123314
1080	69407	123213
1081	69468	123142
1082	69536	123085
1083	69592	123006
1084	69652	122935
1085	69731	122897
1086	69784	122813
1087	69843	122739
1088	69901	122664
1089	69983	122632
1090	70035	122546
1091	70091	122466
1092	70156	122405
1093	70216	122333
1094	70263	122239
1095	70333	122184
1096	70415	122151
1097	70481	122090
1098	70541	122019
1099	70600	121945
1100	70676	121901
1101	70736	121830
1102	70786	121743
1103	70841	121662
1104	70889	121571
1105	70959	121516
1106	71020	121447
1107	71073	121363
1108	71141	121306
1109	71182	121203
1110	71239	121126
1111	71323	121096
1112	71379	121017
1113	71429	120929
1114	71479	120841
1115	71543	120776
1116	71587	120678
1117	71639	120595
1118	71711	120544
1119	71762	120458
1120	71814	120373
1121	71878	120310
1122	71922	120212
1123	71976	120131
1124	72032	120053
1125	72088	119976
1126	72157	119921
1127	72203	119826
1128	72263	119757
1129	72327	119692
1130	72378	119606
1131	72438	119535
1132	72488	119448
1133	72544	119372
1134	72613	119317
1135	72686	119266
1136	72743	119191
1137	72812	119135
1138	72864	119053
1139	72935	118999
1140	72992	118924
1141	73072	118887
1142	73147	118840
1143	73208	118772
1144	73265	118696
1145	73343	118655
1146	73426	118622
1147	73477	118536
1148	73532	118459
1149	73579	118367
1150	73648	118310
1151	73734	118283
1152	73778	118186
1153	73848	118131
1154	73918	118077
1155	73993	118031
1156	74051	117958
1157	74124	117907
1158	74172	117819
1159	74225	117736
1160	74299	117688
1161	74358	117617
1162	74411	117536
1163	74482	117482
1164	74546	117418
1165	74594	117329
1166	74647	117248
1167	74721	117200
1168	74782	117131
1169	74841	117059
1170	74908	117000
1171	74968	116929
1172	75031	116864
1173	75081	116779
1174	75141	116709
1175	75206	116646
1176	75254	116558
1177	75312	116484
1178	75366	116405
1179	75428	116338
1180	75473	116245
1181	75541	116188
1182	75611	116134
1183	75657	116042
1184	75705	115954
1185	75754	115867
1186	75797	115771
1187	75851	115692
1188	75914	115626
1189	75980	115567
1190	76033	115486
1191	76088	115409
1192	76152	115346
1193	76229	115301
1194	76302	115251
1195	76349	115162
1196	76408	115090
1197	76477	115035
1198	76533	114959
1199	76573	114860
1200	76644	114806
1201	76718	114759
1202	76771	114678
1203	76840	114622
1204	76895	114546
1205	76942	114457
1206	77000	114384
1207	77042	114288
1208	77103	114220
1209	77147	114127
1210	77188	114029
1211	77232	113937
1212	77290	113864
1213	77332	113769
1214	77394	113703
1215	77438	113610
1216	77529	113587
1217	77587	113514
1218	77632	113423
1219	77687	113347
1220	77748	113279
1221	77816	113221
1222	77878	113156
1223	77945	113097
1224	78006	113030
1225	78069	112965
1226	78121	112884
1227	78187	112824
1228	78252	112761
1229	78298	112674
1230	78358	112605
1231	78407	112520
1232	78469	112453
1233	78533	112390
1234	78591	112318
1235	78645	112241
1236	78728	112205
1237	78785	112132
1238	78850	112071
1239	78914	112007
1240	78979	111945
1241	79051	111894
1242	79098	111806
1243	79165	111747
1244	79239	111699
1245	79293	111621
1246	79358	111560
1247	79408	111476
1248	79475	111418
1249	79542	111358
1250	79628	111327
1251	79709	111288
1252	79755	111199
1253	79806	111118
1254	79870	111054
1255	79923	110976
1256	79969	110887
1257	80013	110797
1258	80072	110727
1259	80130	110655
1260	80177	110570
1261	80236	110499
1262	80284	110415
1263	80348	110352
1264	80407	110281
1265	80460	110204
1266	80504	110114
1267	80554	110032
1268	80623	109975
1269	80675	109896
1270	80735	109828
1271	80785	109746
1272	80842	109674
1273	80891	109590
1274	80934	109499
1275	81015	109459
1276	81059	109370
1277	81122	109306
1278	81172	109224
1279	81233	109157
1280	81314	109116
1281	81373	109047
1282	81424	108967
1283	81496	108916
1284	81548	108836
1285	81605	108764
1286	81681	108718
1287	81737	108645
1288	81799	108579
1289	81856	108507
1290	81930	108457
1291	81988	108387
1292	82033	108299
1293	82092	108229
1294	82164	108177
1295	82231	108119
1296	82281	108037
1297	82328	107953
1298	82391	107888
1299	82446	107814
1300	82497	107735
1301	82551	107659
1302	82593	107567
1303	82632	107472
1304	82686	107397
1305	82732	107312
1306	82790	107240
1307	82841	107162
1308	82898	107089
1309	82964	107030
1310	83036	106978
1311	83113	106933
1312	83177	106870
1313	83262	106834
1314	83318	106762
1315	83367	106680
1316	83426	106611
1317	83488	106545
1318	83550	106481
1319	83598	106398
1320	83663	106337
1321	83716	106260
1322	83782	106201
1323	83851	106144
1324	83927	106096
1325	83996	106041
1326	84040	105953
1327	84115	105904
1328	84159	105816
1329	84230	105762
1330	84278	105680
1331	84357	105636
1332	84420	105573
1333	84466	105487
1334	84535	105432
1335	84588	105355
1336	84666	105310
1337	84723	105240
1338	84769	105155
1339	84839	105099
1340	84895	105027
1341	84947	104950
1342	85034	104915
1343	85087	104840
1344	85155	104782
1345	85208	104706
1346	85252	104619
1347	85312	104552
1348	85363	104473
1349	85428	104412
1350	85478	104333
1351	85533	104260
1352	85587	104185
1353	85663	104136
1354	85717	104063
1355	85778	103996
1356	85839	103931
1357	85890	103853
1358	85960	103798
1359	86018	103728
1360	86097	103683
1361	86145	103602
1362	86206	103536
1363	86269	103472
1364	86335	103412
1365	86390	103339
1366	86442	103263
1367	86495	103187
1368	86552	103116
1369	86630	103071
1370	86691	103004
1371	86763	102953
1372	86823	102886
1373	86882	102817
1374	86945	102753
1375	87001	102681
1376	87076	102632
1377	87165	102599
1378	87234	102543
1379	87285	102465
1380	87349	102403
1381	87409	102336
1382	87471	102271
1383	87523	102195
1384	87585	102130
1385	87646	102064
1386	87715	102007
1387	87780	101946
1388	87828	101866
1389	87904	101817
1390	87967	101753
1391	88020	101679
1392	88082	101614
1393	88139	101543
1394	88218	101498
1395	88289	101443
1396	88356	101385
1397	88413	101314
1398	88485	101262
1399	88549	101199
1400	88589	101109
1401	88663	101058
1402	88715	100983
1403	88761	100899
1404	88820	100831
1405	88906	100794
1406	88981	100744
1407	89024	100657
1408	89073	100578
1409	89132	100511
1410	89204	100458
1411	89280	100408
1412	89339	100341
1413	89403	100278
1414	89486	100237
1415	89549	100173
1416	89600	100096
1417	89658	100027
1418	89728	99972
1419	89791	99909
1420	89847	99838
1421	89917	99782
1422	89957	99693
1423	90035	99646
1424	90105	99590
1425	90188	99548
1426	90248	99482
1427	90296	99402
1428	90354	99333
1429	90403	99253
1430	90455	99178
1431	90540	99139
1432	90608	99081
1433	90676	99022
1434	90734	98954
1435	90786	98878
1436	90866	98833
1437	90921	98761
1438	90984	98697
1439	91043	98629
1440	91102	98562
1441	91171	98505
1442	91223	98430
1443	91284	98364
1444	91345	98298
1445	91391	98216
1446	91463	98163
1447	91537	98111
1448	91588	98035
1449	91631	97951
1450	91691	97884
1451	91761	97828
1452	91817	97757
1453	91871	97684
1454	91937	97624
1455	91987	97547
1456	92054	97487
1457	92104	97410
1458	92169	97350
1459	92253	97308
1460	92334	97264
1461	92414	97218
1462	92478	97155
1463	92525	97075
1464	92569	96992
1465	92641	96938
1466	92701	96872
1467	92766	96811
1468	92843	96761
1469	92895	96686
1470	92958	96623
1471	93039	96579
1472	93091	96503
1473	93157	96444
1474	93219	96379
1475	93280	96313
1476	93333	96240
1477	93395	96175
1478	93465	96119
1479	93537	96065
1480	93600	96002
1481	93686	95962
1482	93765	95915
1483	93818	95841
1484	93882	95779
1485	93962	95732
1486	94027	95671
1487	94094	95611
1488	94141	95532
1489	94196	95461
1490	94248	95386
1491	94302	95313
1492	94357	95242
1493	94424	95182
1494	94478	95110
1495	94525	95031
1496	94585	94964
1497	94651	94904
1498	94726	94852
1499	94803	94803
1500	94856	94730
1501	94918	94665
1502	95000	94621
1503	95048	94542
1504	95118	94486
1505	95171	94412
1506	95216	94332
1507	95270	94259
1508	95354	94216
1509	95442	94178
1510	95501	94110
1511	95549	94033
1512	95607	93964
1513	95692	93922
1514	95757	93861
1515	95819	93796
1516	95892	93743
1517	95948	93672
1518	95997	93595
1519	96074	93546
1520	96140	93485
1521	96198	93417
1522	96273	93365
1523	96338	93304
1524	96417	93256
1525	96471	93184
1526	96535	93121
1527	96585	93045
1528	96642	92976
1529	96688	92896
1530	96743	92825
1531	96790	92746
1532	96850	92680
1533	96909	92613
1534	96947	92526
1535	96997	92450
1536	97053	92380
1537	97097	92299
1538	97153	92229
1539	97203	92153
1540	97250	92075
1541	97325	92023
1542	97368	91941
1543	97433	91880
1544	97491	91812
1545	97548	91743
1546	97625	91693
1547	97676	91618
1548	97715	91533
1549	97783	91475
1550	97842	91407
1551	97915	91353
1552	97977	91290
1553	98027	91214
1554	98079	91141
1555	98135	91071
1556	98224	91032
1557	98262	90945
1558	98324	90882
1559	98394	90825
1560	98479	90783
1561	98532	90710
1562	98604	90655
1563	98657	90583
1564	98720	90519
1565	98773	90447
1566	98840	90388
1567	98897	90319
1568	98943	90240
1569	99002	90174
1570	99063	90109
1571	99115	90036
1572	99162	89958
1573	99216	89886
1574	99275	89820
1575	99335	89754
1576	99378	89673
1577	99447	89616
1578	99490	89534
1579	99537	89457
1580	99578	89375
1581	99636	89307
1582	99676	89223
1583	99759	89178
1584	99815	89109
1585	99866	89036
1586	99919	88963
1587	99973	88893
1588	100028	88823
1589	100112	88779
1590	100170	88711
1591	100237	88652
1592	100285	88576
1593	100349	88513
1594	100417	88455
1595	100495	88405
1596	100548	88334
1597	100600	88261
1598	100674	88208
1599	100735	88143
