iter	Passed	Remaining
1327	211925	187030
1328	212071	186859
1329	212227	186696
1330	212375	186526
1331	212553	186383
1332	212716	186226
1333	212881	186072
1334	213038	185910
1335	213180	185734
1336	213341	185577
1337	213503	185419
1338	213654	185252
1339	213787	185069
1340	213936	184901
1341	214065	184715
1342	214214	184546
1343	214384	184395
1344	214510	184207
1345	214676	184053
1346	214837	183895
1347	214971	183714
1348	215122	183548
1349	215258	183367
1350	215425	183215
1351	215623	183088
1352	215812	182954
1353	215981	182802
1354	216142	182644
1355	216309	182491
1356	216463	182327
1357	216592	182142
1358	216788	182012
1359	216914	181825
1360	217079	181670
1361	217268	181535
1362	217425	181374
1363	217565	181198
1364	217711	181027
1365	217875	180871
1366	218059	180732
1367	218197	180555
1368	218329	180372
1369	218445	180178
1370	218585	180002
1371	218781	179872
1372	218954	179724
1373	219149	179594
1374	219350	179468
1375	219509	179308
1376	219653	179136
1377	219859	179014
1378	220029	178863
1379	220178	178695
1380	220371	178563
1381	220525	178399
1382	220670	178228
1383	220842	178078
1384	221031	177942
1385	221194	177785
1386	221359	177630
1387	221537	177485
1388	221670	177304
1389	221823	177140
1390	221965	176966
1391	222166	176839
1392	222307	176665
1393	222450	176491
1394	222594	176320
1395	222729	176141
1396	222869	175966
1397	223033	175810
1398	223167	175630
1399	223368	175504
1400	223506	175327
1401	223662	175165
1402	223816	175001
1403	223956	174826
1404	224084	174642
1405	224234	174475
1406	224390	174313
1407	224542	174148
1408	224701	173988
1409	224859	173827
1410	225042	173686
1411	225191	173518
1412	225368	173372
1413	225557	173235
1414	225702	173065
1415	225835	172885
1416	226014	172741
1417	226147	172561
1418	226287	172386
1419	226470	172244
1420	226643	172096
1421	226806	171939
1422	226936	171757
1423	227104	171604
1424	227251	171435
1425	227412	171276
1426	227574	171119
1427	227726	170954
1428	227855	170772
1429	228041	170632
1430	228221	170488
1431	228368	170319
1432	228557	170182
1433	228730	170032
1434	228955	169922
1435	229155	169791
1436	229307	169626
1437	229460	169462
1438	229592	169282
1439	229729	169106
1440	229950	168991
1441	230117	168838
1442	230255	168662
1443	230388	168483
1444	230563	168334
1445	230712	168167
1446	230856	167997
1447	231038	167854
1448	231182	167682
1449	231317	167505
1450	231447	167325
1451	231596	167157
1452	231770	167008
1453	231908	166833
1454	232050	166661
1455	232201	166496
1456	232364	166338
1457	232540	166191
1458	232683	166020
1459	232811	165838
1460	232951	165665
1461	233137	165524
1462	233307	165372
1463	233446	165198
1464	233611	165043
1465	233815	164915
1466	233971	164753
1467	234122	164587
1468	234298	164439
1469	234450	164274
1470	234630	164129
1471	234821	163992
1472	234945	163807
1473	235116	163656
1474	235254	163481
1475	235418	163325
1476	235576	163165
1477	235751	163016
1478	235932	162871
1479	236117	162729
1480	236254	162554
1481	236407	162390
1482	236546	162217
1483	236686	162044
1484	236881	161909
1485	237022	161736
1486	237171	161570
1487	237311	161397
1488	237489	161250
1489	237616	161069
1490	237815	160936
1491	237977	160778
1492	238172	160642
1493	238310	160468
1494	238456	160300
1495	238623	160145
1496	238790	159991
1497	238960	159838
1498	239094	159662
1499	239233	159488
1500	239390	159328
1501	239573	159184
1502	239720	159016
1503	239899	158869
1504	240082	158725
1505	240238	158563
1506	240371	158386
1507	240537	158231
1508	240674	158057
1509	240824	157891
1510	241003	157744
1511	241176	157594
1512	241371	157458
1513	241555	157313
1514	241749	157176
1515	241918	157023
1516	242095	156875
1517	242249	156711
1518	242384	156536
1519	242536	156372
1520	242731	156235
1521	242894	156078
1522	243053	155917
1523	243221	155763
1524	243362	155592
1525	243508	155423
1526	243639	155246
1527	243798	155086
1528	243983	154942
1529	244137	154780
1530	244287	154614
1531	244435	154447
1532	244607	154295
1533	244750	154125
1534	244946	153989
1535	245136	153848
1536	245307	153696
1537	245435	153517
1538	245622	153374
1539	245790	153220
1540	245936	153052
1541	246092	152890
1542	246264	152738
1543	246410	152570
1544	246546	152395
1545	246692	152228
1546	246834	152057
1547	246964	151880
1548	247132	151725
1549	247310	151577
1550	247454	151408
1551	247613	151248
1552	247761	151081
1553	247912	150917
1554	248054	150746
1555	248217	150589
1556	248361	150420
1557	248544	150275
1558	248675	150098
1559	248873	149961
1560	249048	149812
1561	249183	149637
1562	249338	149475
1563	249463	149295
1564	249595	149119
1565	249737	148949
1566	249914	148800
1567	250029	148614
1568	250215	148470
1569	250355	148299
1570	250499	148131
1571	250638	147959
1572	250831	147819
1573	250994	147662
1574	251178	147517
1575	251321	147348
1576	251488	147193
1577	251641	147030
1578	251786	146862
1579	251924	146690
1580	252082	146530
1581	252262	146382
1582	252441	146234
1583	252559	146050
1584	252716	145890
1585	252908	145749
1586	253085	145599
1587	253268	145454
1588	253423	145292
1589	253562	145120
1590	253709	144954
1591	253842	144779
1592	253983	144609
1593	254160	144459
1594	254299	144288
1595	254452	144126
1596	254594	143956
1597	254770	143806
1598	254894	143627
1599	255058	143470
1600	255232	143319
1601	255392	143159
1602	255546	142997
1603	255726	142849
1604	255857	142674
1605	255982	142496
1606	256124	142326
1607	256295	142174
1608	256471	142023
1609	256649	141874
1610	256839	141732
1611	256987	141566
1612	257150	141408
1613	257298	141243
1614	257462	141086
1615	257607	140919
1616	257752	140751
1617	257888	140579
1618	258102	140449
1619	258242	140279
1620	258376	140106
1621	258524	139941
1622	258685	139782
1623	258879	139642
1624	259016	139470
1625	259179	139312
1626	259379	139175
1627	259537	139014
1628	259676	138844
1629	259824	138679
1630	259971	138513
1631	260133	138355
1632	260317	138208
1633	260497	138060
1634	260630	137886
1635	260790	137727
1636	260940	137563
1637	261109	137409
1638	261289	137260
1639	261419	137085
1640	261548	136910
1641	261699	136746
1642	261834	136574
1643	262008	136422
1644	262188	136274
1645	262330	136105
1646	262467	135934
1647	262613	135768
1648	262759	135602
1649	262978	135473
1650	263156	135324
1651	263298	135155
1652	263499	135017
1653	263675	134866
1654	263833	134706
1655	263956	134528
1656	264112	134367
1657	264247	134195
1658	264388	134026
1659	264557	133872
1660	264705	133707
